,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,62.0,,,,73.5000$\pm$24.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,53.0,11.0313$\pm$1.3084,27.8755$\pm$2.0182,4.1647$\pm$0.0337,13.3180$\pm$0.3278,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,53.0,3.8833$\pm$0.1167,2.6818$\pm$0.3182,4.9500$\pm$0.0500,3.8333$\pm$0.0098,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,53.0,3.2833$\pm$0.5500,2.3636$\pm$0.5455,2.9500$\pm$0.6500,3.0196$\pm$0.3333,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,53.0,,,,227.4531$\pm$8.4922,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,53.0,,,,371.5000$\pm$10.5000,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,35.0,10.7397$\pm$0.1992,27.8200$\pm$1.5282,7.4379$\pm$0.2719,13.7763$\pm$0.1591,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,35.0,3.1167$\pm$0.2167,2.5000$\pm$0.0455,3.5000$\pm$0.3000,3.0588$\pm$0.1961,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,35.0,2.5333$\pm$0.3000,2.0000$\pm$0.1818,2.9000$\pm$0.2000,2.4902$\pm$0.1765,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,35.0,,,,219.9030$\pm$1.5084,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,35.0,,,,330.5000$\pm$2.5000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,45.0,12.015555555555556,27.37090909090909,5.9385,14.135915032679735,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,45.0,3.1666666666666665,2.909090909090909,4.5,3.372549019607843,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,45.0,2.6,2.0,3.2,2.588235294117647,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,45.0,,,,228.6332793370071,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,45.0,,,,366.0,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,17.0,11.6038$\pm$0.9726,29.2555$\pm$1.8845,3.9761$\pm$0.1174,13.9154$\pm$0.9556,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,17.0,2.9500$\pm$0.5500,2.4545$\pm$0.3636,3.8000$\pm$0.7000,3.0098$\pm$0.5392,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,17.0,2.5500$\pm$0.3167,2.0000$\pm$0.6364,2.7000$\pm$0.3000,2.4608$\pm$0.3824,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,17.0,,,,237.8642$\pm$10.5229,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,17.0,,,,386.5000$\pm$32.5000,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,101.0,13.8753$\pm$1.0621,31.3710$\pm$1.4410,8.5624$\pm$2.2974,16.9025$\pm$0.4324,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,101.0,1.9565$\pm$0.0870,1.7500$\pm$0.1500,1.8333$\pm$0.2778,1.8810$\pm$0.0238,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,101.0,1.6739$\pm$0.0652,1.1000$\pm$0.0000,1.6111$\pm$0.2778,1.5238$\pm$0.0238,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,101.0,,,,225.5434$\pm$2.9546,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,101.0,,,,232.0000$\pm$26.0000,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,27.0,11.8559$\pm$0.4289,25.8109$\pm$0.4800,6.3293$\pm$1.1343,13.8203$\pm$0.4093,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,27.0,2.5298$\pm$0.6369,2.5909$\pm$0.5000,3.5500$\pm$1.1500,2.7459$\pm$0.7051,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,27.0,1.8833$\pm$0.3833,1.5455$\pm$0.4545,2.2000$\pm$0.0000,1.8735$\pm$0.3225,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,27.0,,,,216.1708$\pm$7.6166,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,27.0,,,,333.0000$\pm$32.0000,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,89.0,12.7589$\pm$1.8196,27.9088$\pm$5.2552,7.4704$\pm$0.9054,15.1249$\pm$2.1616,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,89.0,1.9493$\pm$0.3841,2.4500$\pm$0.5500,2.2111$\pm$0.0111,2.1183$\pm$0.3326,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,89.0,1.6442$\pm$0.1225,1.1364$\pm$0.1364,1.8389$\pm$0.0611,1.5693$\pm$0.1169,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,89.0,,,,209.5125$\pm$14.0684,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,89.0,,,,253.5000$\pm$16.5000,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,79.0,12.5889$\pm$2.5044,28.6881$\pm$1.4701,8.1564$\pm$0.5733,15.3426$\pm$1.0282,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,79.0,1.9130$\pm$0.0870,1.8455$\pm$0.2455,2.0444$\pm$0.1556,1.9235$\pm$0.1378,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,79.0,1.6436$\pm$0.0349,1.3364$\pm$0.0636,1.6333$\pm$0.0333,1.5714$\pm$0.0000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,79.0,,,,210.6149$\pm$14.3521,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,79.0,,,,240.5000$\pm$30.5000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,44.0,13.3610$\pm$2.0368,29.5624$\pm$2.7506,7.3968$\pm$1.0315,15.8498$\pm$1.6399,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,44.0,1.9922$\pm$0.0792,1.7045$\pm$0.2045,2.4167$\pm$0.0833,2.0136$\pm$0.1088,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,44.0,1.4814$\pm$0.0901,1.0909$\pm$0.0909,1.5389$\pm$0.2389,1.4048$\pm$0.0238,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,44.0,,,,222.2071$\pm$2.7492,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,44.0,,,,271.5000$\pm$13.5000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True,25.0,10.8106$\pm$0.2787,25.2195$\pm$0.0923,6.2812$\pm$0.8722,13.0303$\pm$0.3549,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,1.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True,25.0,2.9667$\pm$0.6333,2.7727$\pm$0.3182,3.9000$\pm$1.0000,3.1078$\pm$0.6373,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,1.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True,25.0,1.7667$\pm$0.2333,1.2727$\pm$0.0000,2.1500$\pm$0.5500,1.7353$\pm$0.2451,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,1.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True,25.0,,,,203.2230$\pm$1.9904,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,1.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,True,25.0,,,,306.0000$\pm$3.0000,3.0,8.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,1.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,118.0,12.6069$\pm$0.5696,30.2052$\pm$2.3576,8.2375$\pm$1.4604,15.8245$\pm$0.7964,3.0,6.3333$\pm$0.3333,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,118.0,1.8219$\pm$0.0216,1.6424$\pm$0.0424,2.2593$\pm$0.3920,1.8696$\pm$0.1018,3.0,6.3333$\pm$0.3333,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,118.0,1.2981$\pm$0.0506,1.2273$\pm$0.0895,1.7407$\pm$0.1614,1.3741$\pm$0.0708,3.0,6.3333$\pm$0.3333,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,118.0,,,,222.9513$\pm$5.3980,3.0,6.3333$\pm$0.3333,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,118.0,,,,238.3333$\pm$39.4560,3.0,6.3333$\pm$0.3333,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,51.0,13.1560$\pm$2.8756,32.2140$\pm$4.3710,8.6369$\pm$2.3692,16.7252$\pm$0.0263,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,51.0,1.8261$\pm$0.2174,1.5000$\pm$0.2000,2.0556$\pm$0.2778,1.7976$\pm$0.0119,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,51.0,1.3913$\pm$0.0435,1.0000$\pm$0.0000,1.8889$\pm$0.4444,1.4048$\pm$0.1190,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,51.0,,,,217.0646$\pm$12.1664,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,51.0,,,,212.5000$\pm$24.5000,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,80.0,12.944347826086958,32.155,9.285833333333334,16.73434523809524,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,80.0,1.8695652173913044,1.4,1.7777777777777777,1.738095238095238,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,80.0,1.434782608695652,1.0,1.4444444444444444,1.3333333333333333,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,80.0,,,,213.25129760369427,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,False,80.0,,,,206.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,6.0,11.016,27.389090909090907,6.5685,13.675392156862744,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,6.0,3.2,3.272727272727273,4.5,3.4705882352941178,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,6.0,2.4,1.818181818181818,3.5,2.4901960784313726,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,6.0,,,,223.58709134948097,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,False,6.0,,,,327.0,3.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,3.0,13.9805$\pm$0.6958,28.9903$\pm$3.4474,6.7057$\pm$0.7057,15.9690$\pm$1.2456,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,3.0,2.1609$\pm$0.2768,2.3727$\pm$0.7233,2.8222$\pm$0.5054,2.3380$\pm$0.4094,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,3.0,1.6068$\pm$0.0645,1.0000$\pm$0.0000,2.2741$\pm$0.2074,1.6055$\pm$0.0778,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,3.0,,,,224.3416$\pm$10.1524,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,3.0,,,,285.0000$\pm$29.2062,3.0,7.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(2.1_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose5,True,85.0,13.5168$\pm$0.8520,28.0495$\pm$0.3735,9.9575$\pm$0.9189,16.2143$\pm$0.3586,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,2.1,ver2,base,house_type,5.0,house_type,,
