,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,True,41.0,2.9286$\pm$0.0714,2.6190$\pm$0.0476,3.1250$\pm$0.1250,2.8838$\pm$0.0762,1.0,10.0000$\pm$0.0000,6.0,1.0,2.0,3.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,True,41.0,,,,114.8904$\pm$4.0553,1.0,10.0000$\pm$0.0000,6.0,1.0,2.0,3.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t3_h1))_p#singlelist,True,41.0,,,,49.5000$\pm$1.5000,1.0,10.0000$\pm$0.0000,6.0,1.0,2.0,3.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,False,97.0,19.59416666666667,43.02571428571428,12.822916666666666,24.5299,1.0,10.0,6.0,1.0,2.0,5.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,False,97.0,2.083333333333333,2.142857142857143,2.0,2.08,1.0,10.0,6.0,1.0,2.0,5.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,False,97.0,2.0,2.142857142857143,2.0,2.04,1.0,10.0,6.0,1.0,2.0,5.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,False,97.0,,,,148.30664557333333,1.0,10.0,6.0,1.0,2.0,5.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,False,97.0,,,,60.0,1.0,10.0,6.0,1.0,2.0,5.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,False,96.0,20.3265625,41.945,13.620357142857143,21.79064814814815,1.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,False,96.0,2.75,2.5,4.142857142857143,3.074074074074074,1.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,False,96.0,2.4375,2.5,4.142857142857143,2.888888888888889,1.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,False,96.0,,,,86.38186195130314,1.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_4t_6h(step_num(t1_h1))_p#singlelist,False,96.0,,,,48.0,1.0,10.0,6.0,1.0,4.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,False,46.0,19.53627450980392,39.715,12.123124999999998,21.578766666666667,1.0,10.0,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,False,46.0,2.176470588235294,2.5,2.0,2.2,1.0,10.0,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,False,46.0,1.9411764705882355,1.75,1.75,1.88,1.0,10.0,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,False,46.0,,,,84.26264117333334,1.0,10.0,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,False,46.0,,,,49.0,1.0,10.0,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_1h_p#singlelist,False,109.0,20.70083333333333,43.142857142857146,13.779285714285717,24.58095238095238,1.0,9.0,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_1h_p#singlelist,False,109.0,1.0,1.1428571428571428,2.4285714285714284,1.3928571428571428,1.0,9.0,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_1h_p#singlelist,False,109.0,1.0,1.0,2.142857142857143,1.2857142857142858,1.0,9.0,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_1h_p#singlelist,False,109.0,,,,138.85085965844672,1.0,9.0,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_1h_p#singlelist,False,109.0,,,,80.0,1.0,9.0,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,False,91.0,20.31458333333333,40.72,12.9225,23.88628205128205,1.0,10.0,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,False,91.0,2.125,1.6666666666666667,2.5,2.076923076923077,1.0,10.0,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,False,91.0,2.0625,1.6666666666666667,2.5,2.0384615384615383,1.0,10.0,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,False,91.0,,,,101.05162292899408,1.0,10.0,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,False,91.0,,,,50.0,1.0,10.0,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,False,83.0,20.11023809523809,41.795,14.405833333333332,23.798012820512824,1.0,10.0,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,False,83.0,3.142857142857143,2.833333333333333,3.333333333333333,3.1153846153846154,1.0,10.0,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,False,83.0,3.071428571428572,2.6666666666666665,3.333333333333333,3.0384615384615383,1.0,10.0,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,False,83.0,,,,110.29767179898096,1.0,10.0,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,False,83.0,,,,29.0,1.0,10.0,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,35.0,19.9083$\pm$0.4947,41.8286$\pm$1.1814,13.4493$\pm$0.6697,24.2001$\pm$0.0416,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,35.0,1.4776$\pm$0.0609,1.0714$\pm$0.0714,1.4643$\pm$0.0357,1.3637$\pm$0.0437,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,35.0,1.4391$\pm$0.0224,1.0000$\pm$0.0000,1.3929$\pm$0.1071,1.3081$\pm$0.0119,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,35.0,,,,132.9637$\pm$3.7825,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,35.0,,,,50.5000$\pm$8.5000,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_6h_p#singlelist,False,9.0,20.00821428571428,42.81333333333333,13.82214285714286,23.47222222222222,1.0,10.0,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_6h_p#singlelist,False,9.0,2.142857142857143,2.5,3.2857142857142856,2.5185185185185186,1.0,10.0,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_6h_p#singlelist,False,9.0,1.9285714285714288,2.1666666666666665,3.0,2.259259259259259,1.0,10.0,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_6h_p#singlelist,False,9.0,,,,123.21039588477366,1.0,10.0,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_6h_p#singlelist,False,9.0,,,,67.0,1.0,10.0,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_8t_6h_p#singlelist,False,59.0,20.53904761904761,40.684285714285714,13.526,24.614102564102566,1.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_8t_6h_p#singlelist,False,59.0,1.7857142857142858,1.7142857142857142,1.6,1.7307692307692308,1.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_8t_6h_p#singlelist,False,59.0,1.5714285714285714,1.4285714285714286,1.6,1.5384615384615383,1.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_8t_6h_p#singlelist,False,59.0,,,,122.34569668392508,1.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_8t_6h_p#singlelist,False,59.0,,,,58.0,1.0,10.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,116.0,20.55011111111111,42.3,14.549583333333333,24.70175595238096,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,116.0,1.5333333333333334,1.2857142857142858,1.5,1.4642857142857142,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,116.0,1.5333333333333334,1.2857142857142858,1.5,1.4642857142857142,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,116.0,,,,120.52962144540108,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,116.0,,,,48.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,37.0,20.7657$\pm$0.0617,40.7333$\pm$0.5667,13.7106$\pm$0.5206,24.2680$\pm$0.6603,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,37.0,1.7941$\pm$0.0294,1.5476$\pm$0.1190,2.1750$\pm$0.4250,1.8036$\pm$0.0893,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,37.0,1.7941$\pm$0.0294,1.5476$\pm$0.1190,2.1750$\pm$0.4250,1.8036$\pm$0.0893,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,37.0,,,,104.7721$\pm$5.0629,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,37.0,,,,59.0000$\pm$6.0000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_house_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,33.0,20.5503125,42.24875,14.003125,25.814553571428576,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_house_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,33.0,2.0,1.75,2.25,1.9642857142857144,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_house_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,33.0,1.9375,1.75,2.25,1.9285714285714288,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_house_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,33.0,,,,123.90874119455074,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_house_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,33.0,,,,49.0,3.0,8.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,80.0,21.0560$\pm$0.1678,40.5600$\pm$0.1386,14.1826$\pm$0.1514,24.5762$\pm$0.0942,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,80.0,1.6458$\pm$0.0208,1.2857$\pm$0.1429,2.1333$\pm$0.4667,1.6429$\pm$0.1071,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,80.0,1.6458$\pm$0.0208,1.2857$\pm$0.1429,2.1333$\pm$0.4667,1.6429$\pm$0.1071,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,80.0,,,,106.7423$\pm$0.0288,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,80.0,,,,45.0000$\pm$4.0000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,103.0,20.448444444444444,43.09,14.2435,25.16941358024692,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,103.0,2.6666666666666665,1.5714285714285714,1.4,2.1481481481481484,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,103.0,2.6,1.4285714285714286,1.4,2.074074074074074,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,103.0,,,,128.2279321921201,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,103.0,,,,53.0,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,82.0,20.3161$\pm$0.2216,42.3199$\pm$1.9413,14.2197$\pm$0.1098,25.1600$\pm$0.7707,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,82.0,1.7771$\pm$0.0896,1.4643$\pm$0.0357,2.4000$\pm$0.0000,1.8036$\pm$0.0536,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,82.0,1.6479$\pm$0.0854,1.3304$\pm$0.0446,2.3000$\pm$0.1000,1.6786$\pm$0.0714,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,82.0,,,,131.5953$\pm$23.9615,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,82.0,,,,57.5000$\pm$10.5000,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,73.0,20.7908$\pm$0.1148,40.6460$\pm$0.3026,14.2333$\pm$0.1083,23.9982$\pm$0.5115,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,73.0,1.8667$\pm$0.1333,2.1667$\pm$0.1667,1.7500$\pm$0.0833,1.9107$\pm$0.1250,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,73.0,1.6438$\pm$0.0437,1.7738$\pm$0.0595,1.6667$\pm$0.0000,1.6786$\pm$0.0357,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,73.0,,,,105.7454$\pm$5.5569,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,73.0,,,,49.0000$\pm$3.0000,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,18.0,21.3173$\pm$0.5264,38.8600$\pm$2.7900,14.1513$\pm$0.0987,22.8151$\pm$0.2517,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,18.0,2.0556$\pm$0.1667,2.8333$\pm$0.1667,2.0000$\pm$0.2500,2.1875$\pm$0.1875,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,18.0,1.5556$\pm$0.1111,2.6667$\pm$0.0000,1.1250$\pm$0.1250,1.6562$\pm$0.0937,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,18.0,,,,84.7136$\pm$15.9227,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,18.0,,,,17.0000$\pm$2.0000,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,94.0,22.4002$\pm$0.5815,38.9233$\pm$0.0000,13.5135$\pm$0.0340,22.7212$\pm$0.3014,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
