type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,215,,,,223.07049950499808,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,215,,,,310.0,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,216,10.288333333333332,25.303636363636368,3.92225,12.278676470588234,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,216,4.466666666666667,3.363636363636364,5.1,4.352941176470588,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,216,3.2,2.636363636363636,2.9,3.019607843137255,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,216,,,,217.155293904588,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_2t_6h(step_num(t5_h1))_p#singlelist,216,,,,383.0,1,10,6,1,2,5,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,optimized_task_config_153,217,12.267944444444444,21.59636363636364,6.93125,13.233545751633988,3,10,6,1,8,1,13,4,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_153,217,5.033333333333333,4.363636363636363,5.9,5.0588235294117645,3,10,6,1,8,1,13,4,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_153,217,4.066666666666666,3.363636363636364,3.6,3.823529411764706,3,10,6,1,8,1,13,4,kwaitlist,,ver2,priority,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_153,217,,,,205.43997262644712,3,10,6,1,8,1,13,4,kwaitlist,,ver2,priority,house_type,3,house_type,,False
Rop,optimized_task_config_153,217,,,,355.0,3,10,6,1,8,1,13,4,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_house_area,optimized_task_config_179,218,1.972888888888889,11.568181818181818,1.4375,3.937483660130719,3,10,6,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_wait_turn,optimized_task_config_179,218,5.633333333333334,4.363636363636363,6.1,5.450980392156863,3,10,6,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_idle_wait_turn,optimized_task_config_179,218,2.2666666666666666,3.090909090909091,1.3,2.2549019607843137,3,10,6,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
var_mean_house_area,optimized_task_config_179,218,,,,118.26435908197703,3,10,6,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
Rop,optimized_task_config_179,218,,,,146.0,3,10,6,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_house_area,optimized_task_config_180,219,11.682222222222224,19.33818181818182,8.036249999999999,12.618611111111113,3,8,7,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_180,219,2.8,3.0,2.8,2.843137254901961,3,8,7,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_180,219,1.7,1.818181818181818,1.1,1.607843137254902,3,8,7,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_180,219,,,,189.41806818264345,3,8,7,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_180,219,,,,281.0,3,8,7,1,8,1,10,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_83,220,12.735555555555557,28.6,10.580555555555556,15.67329365079365,3,7,7,1,8,1,11,2,kwaitlist,,ver2,housing_points,house_type,4,house_type,,False
mean_wait_turn,optimized_task_config_83,220,2.458333333333333,2.4444444444444446,1.8888888888888888,2.333333333333333,3,7,7,1,8,1,11,2,kwaitlist,,ver2,housing_points,house_type,4,house_type,,False
mean_idle_wait_turn,optimized_task_config_83,220,2.125,2.0,1.5555555555555556,1.9761904761904765,3,7,7,1,8,1,11,2,kwaitlist,,ver2,housing_points,house_type,4,house_type,,False
var_mean_house_area,optimized_task_config_83,220,,,,203.28963511747293,3,7,7,1,8,1,11,2,kwaitlist,,ver2,housing_points,house_type,4,house_type,,False
Rop,optimized_task_config_83,220,,,,189.0,3,7,7,1,8,1,11,2,kwaitlist,,ver2,housing_points,house_type,4,house_type,,False
mean_house_area,optimized_task_config_75,221,9.460277777777778,25.954545454545453,9.902,13.104477124183008,3,9,3,1,9,1,11,2,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_wait_turn,optimized_task_config_75,221,1.9,1.2727272727272727,1.4,1.6666666666666667,3,9,3,1,9,1,11,2,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_idle_wait_turn,optimized_task_config_75,221,1.6,1.2727272727272727,1.4,1.4901960784313726,3,9,3,1,9,1,11,2,kwaitlist,,ver2,priority,house_type,4,house_type,,False
var_mean_house_area,optimized_task_config_75,221,,,,203.74209874620877,3,9,3,1,9,1,11,2,kwaitlist,,ver2,priority,house_type,4,house_type,,False
Rop,optimized_task_config_75,221,,,,273.0,3,9,3,1,9,1,11,2,kwaitlist,,ver2,priority,house_type,4,house_type,,False
mean_house_area,optimized_task_config_148,222,3.123611111111112,17.573636363636364,1.4375,5.909673202614378,3,10,4,1,10,1,10,2,kwaitlist,,ver1,priority,house_type,2,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_148,222,4.833333333333333,2.636363636363636,5.3,4.450980392156863,3,10,4,1,10,1,10,2,kwaitlist,,ver1,priority,house_type,2,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_148,222,1.4,1.6363636363636365,1.1,1.392156862745098,3,10,4,1,10,1,10,2,kwaitlist,,ver1,priority,house_type,2,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_148,222,,,,163.32293115682,3,10,4,1,10,1,10,2,kwaitlist,,ver1,priority,house_type,2,portion_rentmoney,,False
Rop,optimized_task_config_148,222,,,,246.0,3,10,4,1,10,1,10,2,kwaitlist,,ver1,priority,house_type,2,portion_rentmoney,,False
mean_house_area,optimized_task_config_27,223,10.864444444444445,21.466363636363635,8.2785,12.644084967320262,3,10,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_wait_turn,optimized_task_config_27,223,3.0,2.909090909090909,3.5,3.07843137254902,3,10,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_idle_wait_turn,optimized_task_config_27,223,2.6,2.909090909090909,1.8,2.5098039215686274,3,10,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
var_mean_house_area,optimized_task_config_27,223,,,,181.21294981630996,3,10,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
Rop,optimized_task_config_27,223,,,,258.0,3,10,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_house_area,optimized_task_config_96,224,9.136333333333331,26.473636363636366,10.75705,13.193539215686274,3,8,3,1,8,1,10,5,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_96,224,2.533333333333333,1.4545454545454546,1.5,2.0980392156862746,3,8,3,1,8,1,10,5,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_96,224,1.3666666666666667,1.4545454545454546,1.0,1.3137254901960784,3,8,3,1,8,1,10,5,kwaitlist,,ver2,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_96,224,,,,216.7905581651288,3,8,3,1,8,1,10,5,kwaitlist,,ver2,base,house_type,2,house_type,,False
Rop,optimized_task_config_96,224,,,,289.0,3,8,3,1,8,1,10,5,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_house_area,optimized_task_config_164,225,2.718888888888889,8.100909090909092,5.657,4.455816993464052,3,10,6,1,9,1,10,2,kwaitlist,,ver2,priority,house_type,5,random_avg,,False
mean_wait_turn,optimized_task_config_164,225,4.7,4.2727272727272725,3.3,4.333333333333333,3,10,6,1,9,1,10,2,kwaitlist,,ver2,priority,house_type,5,random_avg,,False
mean_idle_wait_turn,optimized_task_config_164,225,2.433333333333333,2.8181818181818183,1.2,2.2745098039215685,3,10,6,1,9,1,10,2,kwaitlist,,ver2,priority,house_type,5,random_avg,,False
var_mean_house_area,optimized_task_config_164,225,,,,107.53308533470032,3,10,6,1,9,1,10,2,kwaitlist,,ver2,priority,house_type,5,random_avg,,False
Rop,optimized_task_config_164,225,,,,131.0,3,10,6,1,9,1,10,2,kwaitlist,,ver2,priority,house_type,5,random_avg,,False
mean_house_area,optimized_task_config_167,226,6.416833333333333,10.452727272727271,11.08825,8.20328431372549,3,10,3,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,3,portion_housesize,,False
mean_wait_turn,optimized_task_config_167,226,4.2,4.2727272727272725,1.9,3.764705882352941,3,10,3,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,3,portion_housesize,,False
mean_idle_wait_turn,optimized_task_config_167,226,2.0,3.4545454545454546,1.0,2.117647058823529,3,10,3,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,3,portion_housesize,,False
var_mean_house_area,optimized_task_config_167,226,,,,136.09133737504806,3,10,3,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,3,portion_housesize,,False
Rop,optimized_task_config_167,226,,,,186.0,3,10,3,1,8,1,10,2,kwaitlist,,ver2,priority,house_type,3,portion_housesize,,False
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,227,12.586666666666668,15.251818181818182,6.591500000000001,11.985980392156865,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,227,3.0,5.454545454545454,3.6,3.647058823529412,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,227,2.2333333333333334,3.0,2.9,2.5294117647058822,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,227,,,,169.3285722142125,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,227,,,,278.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,228,11.28611111111111,13.73,9.06725,11.378153594771245,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,228,3.2333333333333334,5.818181818181818,3.6,3.862745098039216,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,228,2.1,2.8181818181818183,3.1,2.450980392156863,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,228,,,,150.48656841812976,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.2)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,228,,,,231.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,optimized_task_config_107,229,21.295,21.41,0.0,17.784166666666664,3,2,3,1,8,4,12,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_107,229,1.0,2.0,2.0,1.5,3,2,3,1,8,4,12,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_107,229,1.0,1.0,1.0,1.0,3,2,3,1,8,4,12,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_107,229,,,,216.48860347222225,3,2,3,1,8,4,12,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
Rop,optimized_task_config_107,229,,,,4.0,3,2,3,1,8,4,12,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,230,10.224222222222222,27.42090909090909,7.1217500000000005,13.32498366013072,3,10,3,3,5,2,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,230,3.333333333333333,3.727272727272727,2.3,3.215686274509804,3,10,3,3,5,2,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,230,2.6666666666666665,1.3636363636363635,1.9,2.235294117647059,3,10,3,3,5,2,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,230,,,,225.7122110155282,3,10,3,3,5,2,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,230,,,,333.0,3,10,3,3,5,2,10,2,kwaitlist,1.2,ver2,priority,house_type,2,house_type,,
mean_house_area,optimized_task_config_85,231,20.848,26.75,11.90125,20.82925,3,4,7,1,10,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_85,231,1.4,2.0,1.5,1.6,3,4,7,1,10,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_85,231,1.4,1.0,1.5,1.3,3,4,7,1,10,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_85,231,,,,140.93976978472224,3,4,7,1,10,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_85,231,,,,6.0,3,4,7,1,10,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_26,232,9.46111111111111,22.42,9.833749999999998,12.32923202614379,3,10,6,1,8,1,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,
mean_wait_turn,optimized_task_config_26,232,3.633333333333333,2.909090909090909,2.5,3.2549019607843137,3,10,6,1,8,1,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,
mean_idle_wait_turn,optimized_task_config_26,232,2.8,2.909090909090909,1.8,2.627450980392157,3,10,6,1,8,1,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,
var_mean_house_area,optimized_task_config_26,232,,,,191.1648571580375,3,10,6,1,8,1,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,
Rop,optimized_task_config_26,232,,,,253.0,3,10,6,1,8,1,10,2,kwaitlist,,ver1,base,house_type,2,house_type,,
mean_house_area,optimized_task_config_151,233,24.64,44.555,11.525,29.0925,3,2,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_151,233,1.0,1.5,2.0,1.3333333333333333,3,2,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_151,233,1.0,1.0,2.0,1.1666666666666667,3,2,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_151,233,,,,151.11363125000003,3,2,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,3,house_type,,False
Rop,optimized_task_config_151,233,,,,4.0,3,2,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,3,house_type,,False
mean_house_area,optimized_task_config_97,234,19.498,42.61333333333334,13.625,25.258,3,4,7,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_97,234,1.4,1.0,1.5,1.3,3,4,7,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_97,234,1.4,1.0,1.5,1.3,3,4,7,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_97,234,,,,144.2438882222222,3,4,7,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
Rop,optimized_task_config_97,234,,,,8.0,3,4,7,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_house_area,optimized_task_config_193,235,14.134444444444446,41.28,0.0,20.827222222222225,3,2,3,1,8,3,10,2,kwaitlist,,ver2,priority,house_type,2,portion_rentmoney,,False
mean_wait_turn,optimized_task_config_193,235,1.3333333333333333,1.5,2.0,1.5,3,2,3,1,8,3,10,2,kwaitlist,,ver2,priority,house_type,2,portion_rentmoney,,False
mean_idle_wait_turn,optimized_task_config_193,235,1.0,1.0,1.0,1.0,3,2,3,1,8,3,10,2,kwaitlist,,ver2,priority,house_type,2,portion_rentmoney,,False
var_mean_house_area,optimized_task_config_193,235,,,,288.71769413580245,3,2,3,1,8,3,10,2,kwaitlist,,ver2,priority,house_type,2,portion_rentmoney,,False
Rop,optimized_task_config_193,235,,,,6.0,3,2,3,1,8,3,10,2,kwaitlist,,ver2,priority,house_type,2,portion_rentmoney,,False
mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,236,14.937391304347829,32.812,6.265000000000001,17.334880952380953,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,236,1.8695652173913044,1.6,2.111111111111111,1.8571428571428568,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,236,1.608695652173913,1.1,1.8888888888888888,1.5476190476190477,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,236,,,,228.49798087207108,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,236,,,,258.0,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,237,12.813188405797105,29.93,10.859722222222224,16.470019841269842,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,237,2.0434782608695654,1.9,1.5555555555555556,1.9047619047619049,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,237,1.7391304347826086,1.1,1.3333333333333333,1.5,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,237,,,,222.5887359949767,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,237,,,,206.0,3,6,6,1,8,1,10,3,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,238,11.875777777777778,14.29818181818182,7.127249999999999,11.46717320261438,4,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,238,3.2666666666666666,5.0,4.2,3.823529411764706,4,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,238,2.6333333333333333,2.0,2.2,2.411764705882353,4,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,238,,,,162.0650722515913,4,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
Rop,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,238,,,,245.0,4,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,239,11.054611111111113,21.23454545454545,5.702,12.200751633986926,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,239,3.566666666666667,3.727272727272727,5.1,3.901960784313725,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,239,2.7,2.0,1.8,2.372549019607843,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
var_mean_house_area,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,239,,,,186.25638707121195,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
Rop,ver1_nofilter_multilist(1.2)_portion4(f_member_num)_priority_8t_6h_p#portion_housesize,239,,,,281.0,4,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.2, 0.3, 0.3, 0.2]",
mean_house_area,optimized_task_config_28,240,9.177,22.03,11.0395,12.314411764705884,3,9,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_wait_turn,optimized_task_config_28,240,2.9,2.1818181818181817,2.1,2.588235294117647,3,9,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_idle_wait_turn,optimized_task_config_28,240,2.2333333333333334,2.1818181818181817,1.7,2.117647058823529,3,9,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
var_mean_house_area,optimized_task_config_28,240,,,,183.3387812443932,3,9,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
Rop,optimized_task_config_28,240,,,,225.0,3,9,3,2,8,1,10,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_house_area,optimized_task_config_127,241,10.045222222222224,17.92909090909091,11.30575,11.992826797385622,3,8,3,1,8,1,10,2,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_127,241,2.0,1.9090909090909087,1.7,1.9215686274509804,3,8,3,1,8,1,10,2,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_127,241,1.3,1.818181818181818,1.1,1.3725490196078431,3,8,3,1,8,1,10,2,kwaitlist,,ver1,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_127,241,,,,165.69143123851936,3,8,3,1,8,1,10,2,kwaitlist,,ver1,priority,house_type,2,house_type,,False
Rop,optimized_task_config_127,241,,,,209.0,3,8,3,1,8,1,10,2,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_125,242,11.525,43.61,15.075,25.069,3,2,6,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_125,242,2.0,1.0,1.0,1.4,3,2,6,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_125,242,1.5,1.0,1.0,1.2,3,2,6,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_125,242,,,,284.239344,3,2,6,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
Rop,optimized_task_config_125,242,,,,3.0,3,2,6,1,9,3,13,2,kwaitlist,,ver2,base,house_type,2,house_type,,False
mean_house_area,ver1_nofilter_singlelist_5t_1h_p#singlelist,243,11.390666666666666,29.885454545454547,4.1585,13.961666666666666,1,10,1,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
